,Delivery_person_Age,Delivery_person_Ratings,Weatherconditions,Road_traffic_density,Vehicle_condition,multiple_deliveries,Time_taken(min),Distance(kms),Type_of_order_Drinks ,Type_of_order_Meal ,Type_of_order_Snack ,Type_of_vehicle_electric_scooter ,Type_of_vehicle_motorcycle ,Type_of_vehicle_scooter ,Festival_No ,Festival_Yes ,City_Metropolitian ,City_Semi-Urban ,City_Urban 
28489,33.0,4.8,4,0,1.0,0.0,21.0,9.176411719332265,0,0,1,0,0,1,1,0,1,0,0
28490,35.0,4.8,1,3,1.0,1.0,44.0,11.90326041853209,0,0,1,0,1,0,1,0,1,0,0
28491,26.0,4.5,2,3,2.0,1.0,18.0,7.747250131783333,1,0,0,0,0,1,1,0,1,0,0
28492,23.0,4.6,5,0,1.0,1.0,19.0,19.591218729842222,0,1,0,0,1,0,1,0,1,0,0
28493,34.0,5.0,0,3,0.0,0.0,30.0,10.843512848745778,1,0,0,0,1,0,1,0,1,0,0
28494,21.0,4.2,4,2,0.0,1.0,32.0,3.0534544255650093,0,0,0,0,1,0,1,0,0,0,1
28495,34.0,4.9,5,0,2.0,0.0,22.0,4.554150979429106,1,0,0,1,0,0,1,0,1,0,0
28496,33.0,4.9,3,0,2.0,0.0,16.0,9.043032648409891,0,1,0,0,0,1,1,0,0,0,0
28497,28.0,4.6,4,3,1.0,1.0,27.0,7.747250131783333,1,0,0,0,0,1,1,0,0,0,1
28498,35.0,4.8,0,0,2.0,0.0,14.0,4.665092570655827,0,0,1,0,0,1,1,0,1,0,0
28499,25.0,4.8,0,3,0.0,1.0,30.0,12.271693017352293,0,0,1,0,1,0,1,0,1,0,0
28500,34.0,4.4,4,3,0.0,1.0,32.0,4.648411816939903,0,0,1,0,1,0,1,0,1,0,0
28501,33.0,5.0,3,1,1.0,1.0,16.0,6.198170058205873,0,0,1,0,1,0,1,0,1,0,0
28502,39.0,4.7,4,3,0.0,3.0,45.0,16.137185836620773,0,0,0,0,1,0,1,0,1,0,0
28503,33.0,4.6,5,1,0.0,1.0,30.0,13.563852221699795,0,0,0,0,1,0,1,0,1,0,0
28504,29.0,4.5,0,0,3.0,1.0,24.0,10.705863314140746,0,0,1,1,0,0,1,0,0,0,1
28505,21.0,4.8,4,0,2.0,0.0,14.0,13.962104738453403,0,0,1,0,0,1,1,0,0,0,1
28506,24.0,4.8,1,0,1.0,0.0,14.0,9.107291566563282,1,0,0,0,0,1,1,0,0,0,1
28507,36.0,4.7,3,0,2.0,0.0,27.0,19.02607704169312,1,0,0,0,1,0,1,0,1,0,0
28508,31.0,4.9,5,3,0.0,1.0,35.0,9.043193297635534,0,1,0,0,1,0,1,0,1,0,0
28509,27.0,4.7,2,0,2.0,0.0,19.0,1.5549031657520795,0,0,1,0,0,1,1,0,0,0,1
28510,35.0,4.4,2,1,1.0,1.0,35.0,13.747579866602594,1,0,0,0,1,0,1,0,0,0,1
28511,38.0,4.7,3,0,1.0,0.0,26.0,16.610672955997156,0,0,1,0,1,0,1,0,1,0,0
28512,20.0,4.8,0,1,2.0,0.0,12.0,10.416135922112648,0,0,0,1,0,0,1,0,1,0,0
28513,20.0,4.7,5,1,0.0,0.0,21.0,4.537333134049501,0,1,0,0,1,0,1,0,1,0,0
28514,35.0,4.0,5,2,1.0,1.0,31.0,6.028642462299065,0,0,0,0,1,0,1,0,1,0,0
28515,23.0,4.8,3,3,0.0,2.0,48.0,12.394021743080922,0,0,0,0,1,0,1,0,1,0,0
28516,24.0,4.6,5,0,2.0,0.0,17.0,12.552275755914396,0,0,1,1,0,0,1,0,1,0,0
28517,22.0,4.5,4,0,1.0,1.0,19.0,16.61158143352399,0,0,1,0,1,0,1,0,1,0,0
28518,39.0,4.4,5,1,0.0,1.0,34.0,4.530898781872517,0,0,0,0,1,0,1,0,1,0,0
28519,30.0,4.6,0,1,2.0,0.0,22.0,6.0289175975154645,0,0,0,1,0,0,1,0,1,0,0
28520,27.0,5.0,4,0,2.0,0.0,17.0,12.056467912277832,0,1,0,0,1,0,1,0,1,0,0
28521,25.0,4.7,3,0,1.0,0.0,13.0,3.035910946212622,1,0,0,0,1,0,1,0,0,0,1
28522,32.0,4.8,0,1,0.0,1.0,28.0,10.737961830000032,1,0,0,0,1,0,1,0,0,0,1
28523,36.0,5.0,0,3,0.0,1.0,36.0,12.14316989728134,0,0,0,0,1,0,1,0,1,0,0
28524,37.0,4.9,5,0,2.0,0.0,28.0,3.0359027903496822,0,0,0,0,0,1,1,0,1,0,0
28525,22.0,4.2,3,1,2.0,1.0,31.0,10.548588900483892,0,1,0,0,0,1,1,0,1,0,0
28526,35.0,4.6,5,2,1.0,0.0,30.0,6.2058879746346385,0,0,0,0,0,1,1,0,1,0,0
28527,24.0,4.9,2,3,1.0,0.0,19.0,20.536914047196287,0,0,0,0,1,0,1,0,1,0,0
28528,30.0,4.8,3,1,1.0,0.0,16.0,7.756535557753129,0,1,0,0,0,1,1,0,1,0,0
28529,31.0,4.6,2,3,0.0,0.0,35.0,7.638167710243232,0,0,1,0,1,0,1,0,1,0,0
28530,38.0,4.4,5,0,0.0,1.0,20.0,3.0825852089514694,1,0,0,0,1,0,1,0,1,0,0
28531,30.0,4.7,1,0,2.0,1.0,15.0,8.918890218146082,0,0,0,0,0,1,1,0,1,0,0
28532,23.0,4.7,0,1,1.0,1.0,17.0,12.395256759155643,0,0,0,0,0,1,1,0,1,0,0
28533,34.0,5.0,3,3,1.0,0.0,45.0,20.141420461759367,0,0,0,0,0,1,1,0,1,0,0
28534,21.0,4.7,3,1,2.0,1.0,14.0,4.647957994225859,0,0,0,0,1,0,1,0,0,0,1
28535,22.0,4.8,2,1,2.0,1.0,26.0,10.737961830000032,0,1,0,0,0,1,1,0,1,0,0
28536,26.0,4.6,3,1,1.0,0.0,15.0,7.556245151701681,1,0,0,0,1,0,1,0,0,0,1
28537,20.0,5.0,2,0,2.0,0.0,16.0,9.296555181787712,1,0,0,1,0,0,1,0,1,0,0
28538,34.0,4.8,3,0,2.0,1.0,30.0,20.212464687922555,1,0,0,0,0,1,1,0,1,0,0
28539,29.0,4.5,1,3,1.0,1.0,40.0,13.393659551411233,0,0,1,0,1,0,1,0,1,0,0
28540,20.0,4.8,5,0,2.0,0.0,14.0,1.5267378464998722,0,0,1,0,0,1,1,0,0,0,1
28541,33.0,4.9,0,0,1.0,0.0,14.0,3.1028884525491414,0,1,0,0,1,0,1,0,0,0,1
28542,29.0,4.5,2,1,0.0,1.0,22.0,12.142093636687232,1,0,0,0,1,0,1,0,0,0,1
28543,23.0,4.8,5,3,1.0,1.0,26.0,11.922983153200503,0,1,0,0,1,0,1,0,1,0,0
28544,24.0,4.7,0,1,2.0,0.0,10.0,13.945212240742848,0,0,1,0,0,1,1,0,0,0,1
28545,29.0,4.5,4,3,1.0,1.0,19.0,10.415193078897632,0,0,1,0,1,0,1,0,1,0,0
28546,39.0,4.2,1,3,1.0,1.0,37.0,4.391724962431041,0,0,1,0,0,1,1,0,1,0,0
28547,26.0,3.3,0,0,1.0,1.0,37.0,10.7066902091211,0,0,1,0,0,1,1,0,1,0,0
28548,34.0,4.8,4,3,2.0,0.0,28.0,13.390331809420582,0,0,0,1,0,0,1,0,1,0,0
28549,26.0,4.7,4,3,2.0,1.0,15.0,9.296553929181774,0,1,0,0,0,1,1,0,1,0,0
28550,27.0,4.0,3,3,1.0,0.0,34.0,9.32934879543004,0,0,0,0,1,0,1,0,1,0,0
28551,33.0,4.8,3,1,0.0,1.0,32.0,6.028567025413262,0,0,0,0,1,0,1,0,1,0,0
28552,34.0,5.0,2,0,1.0,1.0,29.0,4.648411191327246,0,0,0,0,0,1,1,0,0,0,1
28553,29.0,4.7,0,0,2.0,1.0,29.0,12.438827311002102,0,1,0,0,0,1,1,0,1,0,0
28554,35.0,4.9,3,1,2.0,0.0,18.0,7.756591018443849,0,0,0,0,0,1,1,0,0,0,1
28555,21.0,4.8,0,0,0.0,1.0,11.0,1.5690347154047222,1,0,0,0,1,0,1,0,0,0,1
28556,34.0,4.7,4,0,0.0,0.0,29.0,12.09895659021292,0,1,0,0,1,0,1,0,1,0,0
28557,24.0,4.7,5,3,1.0,1.0,22.0,7.55147768893424,0,0,0,0,1,0,1,0,0,0,1
28558,38.0,4.7,1,1,0.0,0.0,48.0,13.39091144683634,0,1,0,0,1,0,1,0,0,0,1
28559,21.0,4.9,3,0,0.0,1.0,22.0,11.903830116733703,1,0,0,0,1,0,1,0,1,0,0
28560,32.0,4.9,4,0,1.0,1.0,27.0,13.564100721659603,0,1,0,0,1,0,1,0,1,0,0
28561,32.0,4.6,2,3,0.0,1.0,48.0,7.757080118899557,0,0,1,0,1,0,0,1,0,1,0
28562,38.0,4.6,3,3,0.0,1.0,26.0,7.6332594124464945,1,0,0,0,1,0,1,0,1,0,0
28563,26.0,4.1,3,3,2.0,1.0,36.0,10.624925896441955,0,1,0,0,0,1,1,0,1,0,0
28564,33.0,5.0,2,0,2.0,0.0,23.0,16.365503927383525,0,0,0,1,0,0,1,0,0,0,1
28565,27.0,4.9,1,3,0.0,1.0,48.0,10.69100092566136,0,1,0,0,1,0,1,0,1,0,0
28566,39.0,4.5,2,1,2.0,1.0,31.0,12.272409898050832,0,1,0,0,1,0,1,0,1,0,0
28567,39.0,4.6,0,1,0.0,0.0,39.0,13.591743492034936,0,1,0,0,1,0,1,0,1,0,0
28568,34.0,4.6,1,3,0.0,0.0,47.0,17.043150732304994,0,0,0,0,1,0,0,1,1,0,0
28569,34.0,5.0,0,0,0.0,1.0,22.0,3.0250084659147034,0,1,0,0,1,0,1,0,1,0,0
28570,27.0,4.8,5,2,2.0,1.0,13.0,1.5103782350769634,0,0,0,1,0,0,1,0,0,0,1
28571,30.0,5.0,4,1,1.0,1.0,32.0,7.452232426355609,1,0,0,0,1,0,1,0,1,0,0
28572,21.0,4.6,4,0,0.0,0.0,18.0,19.73112598347896,0,1,0,0,1,0,1,0,1,0,0
28573,32.0,4.7,5,1,1.0,1.0,34.0,4.653886193068267,0,0,0,0,0,1,1,0,0,0,1
28574,30.0,4.6,2,3,0.0,1.0,40.0,12.552275755914396,0,1,0,0,1,0,1,0,1,0,0
28575,22.0,4.7,0,3,0.0,1.0,29.0,13.94371116839474,1,0,0,0,1,0,1,0,1,0,0
28576,31.0,4.6,2,0,2.0,1.0,29.0,1.5103503396968854,0,0,1,0,0,1,1,0,1,0,0
28577,31.0,4.6,0,2,0.0,1.0,28.0,6.118271617681138,0,0,1,0,1,0,1,0,1,0,0
28578,37.0,4.1,4,3,0.0,1.0,42.0,7.6472227637883385,0,1,0,0,1,0,1,0,1,0,0
28579,20.0,4.7,3,2,2.0,0.0,26.0,1.5690347154047222,0,0,0,1,0,0,1,0,1,0,0
28580,37.0,4.8,2,0,2.0,0.0,22.0,19.939991178012804,0,0,1,0,0,1,1,0,1,0,0
28581,32.0,4.6,3,1,0.0,1.0,38.0,13.747935433701342,0,1,0,0,1,0,1,0,1,0,0
28582,27.0,4.6,4,2,0.0,1.0,35.0,6.276138627413788,0,0,0,0,1,0,1,0,1,0,0
28583,34.0,4.3,5,3,2.0,1.0,40.0,20.141320056381183,0,0,0,0,0,1,1,0,1,0,0
28584,34.0,4.9,1,1,2.0,0.0,16.0,6.276138627413788,0,0,1,0,0,1,1,0,1,0,0
28585,26.0,4.8,0,0,2.0,1.0,16.0,1.4881116477290899,0,0,0,0,0,1,1,0,0,0,1
28586,27.0,4.9,4,1,2.0,0.0,18.0,16.696341060624416,0,0,0,0,0,1,1,0,1,0,0
28587,25.0,4.7,0,0,2.0,1.0,21.0,7.845173108613386,0,0,1,0,1,0,1,0,1,0,0
28588,33.0,4.7,0,2,0.0,0.0,22.0,6.136051067123195,0,0,0,0,1,0,1,0,0,0,1
28589,32.0,4.9,1,0,1.0,1.0,27.0,17.063875285431163,0,0,0,0,0,1,1,0,0,0,1
28590,32.0,4.6,0,3,2.0,0.0,15.0,7.432528041576847,1,0,0,0,1,0,1,0,0,0,1
28591,27.0,4.6,5,0,1.0,1.0,15.0,17.063828892740126,0,0,0,0,0,1,1,0,0,0,0
28592,23.0,4.7,1,3,1.0,1.0,28.0,4.648389301816639,0,0,0,0,1,0,1,0,0,0,1
28593,26.0,5.0,4,0,1.0,0.0,16.0,13.389956650652868,0,1,0,0,1,0,1,0,1,0,0
28594,25.0,4.5,5,2,2.0,1.0,26.0,6.106736943461254,0,1,0,0,0,1,1,0,1,0,0
28595,36.0,4.6,3,1,0.0,1.0,28.0,9.414207472710384,1,0,0,0,1,0,1,0,1,0,0
28596,32.0,4.7,1,1,1.0,1.0,38.0,12.438888796445053,0,1,0,0,0,1,1,0,0,0,1
28597,25.0,4.8,1,3,1.0,1.0,30.0,7.5897674326727005,0,0,0,0,1,0,1,0,1,0,0
28598,23.0,4.9,5,1,1.0,1.0,23.0,19.73096126394095,0,1,0,0,0,1,1,0,1,0,0
28599,29.0,4.8,0,3,0.0,1.0,20.0,10.901549011154783,0,1,0,0,1,0,1,0,1,0,0
28600,32.0,4.7,5,0,1.0,1.0,27.0,3.025020099127015,1,0,0,0,1,0,1,0,1,0,0
28601,38.0,4.6,1,0,2.0,1.0,17.0,1.5495096221395899,1,0,0,0,0,1,1,0,1,0,0
28602,21.0,4.5,1,0,1.0,0.0,28.0,19.646111584179177,1,0,0,0,0,1,1,0,1,0,0
28603,23.0,4.6,2,3,1.0,1.0,19.0,14.016454450906185,0,0,1,0,0,1,1,0,0,0,1
28604,23.0,4.8,3,1,1.0,0.0,17.0,6.276138627413788,0,0,0,0,0,1,1,0,0,0,1
28605,21.0,4.7,5,0,2.0,1.0,15.0,3.1380694073889375,1,0,0,0,0,1,1,0,1,0,0
28606,35.0,4.1,1,3,2.0,2.0,39.0,20.39744277518833,0,0,0,0,0,1,1,0,0,0,1
28607,39.0,4.9,2,3,0.0,1.0,44.0,16.610756501990146,0,0,0,0,1,0,1,0,1,0,0
28608,32.0,4.8,0,0,1.0,1.0,17.0,1.5271823546903054,1,0,0,0,1,0,1,0,0,0,1
28609,26.0,4.9,4,0,2.0,0.0,10.0,12.215801535566381,0,0,0,0,1,0,1,0,1,0,0
28610,36.0,4.7,2,2,2.0,1.0,34.0,2.935123954784405,1,0,0,0,1,0,1,0,0,0,1
28611,20.0,4.9,0,3,2.0,1.0,12.0,16.873110420787974,0,1,0,0,0,1,1,0,1,0,0
28612,23.0,4.9,3,3,1.0,1.0,24.0,4.553636902283276,0,0,0,0,0,1,1,0,1,0,0
28613,24.0,4.8,2,1,1.0,1.0,27.0,9.307823950991347,0,0,1,0,0,1,1,0,1,0,0
28614,38.0,4.8,3,0,1.0,0.0,18.0,9.068475877101125,1,0,0,0,1,0,1,0,0,0,1
28615,37.0,4.5,4,0,2.0,0.0,27.0,2.9760623754432474,0,0,0,0,0,1,1,0,1,0,0
28616,29.0,4.5,0,0,0.0,1.0,25.0,4.5317745916199,0,1,0,0,1,0,1,0,1,0,0
28617,39.0,4.1,3,3,1.0,2.0,45.0,20.141320056381183,0,1,0,0,1,0,1,0,1,0,0
28618,25.0,4.6,3,1,1.0,0.0,12.0,9.061995111687455,1,0,0,0,0,1,1,0,0,0,1
28619,23.0,5.0,3,0,2.0,0.0,14.0,3.0145607836709103,1,0,0,0,0,1,1,0,1,0,0
28620,21.0,4.7,3,3,0.0,0.0,40.0,16.577467522010476,1,0,0,0,1,0,1,0,1,0,0
28621,30.0,4.7,3,0,2.0,0.0,18.0,4.664723158590265,0,0,0,1,0,0,1,0,1,0,0
28622,23.0,4.6,2,3,1.0,1.0,19.0,4.463998184431634,0,0,0,0,1,0,1,0,1,0,0
28623,32.0,4.9,5,1,0.0,0.0,33.0,6.040943976643423,0,0,0,0,1,0,1,0,1,0,0
28624,35.0,4.2,1,2,2.0,1.0,38.0,6.21959765099924,0,1,0,0,0,1,1,0,1,0,0
28625,37.0,4.9,0,3,1.0,0.0,17.0,12.143475859356391,0,0,0,0,0,1,1,0,0,0,1
28626,22.0,4.8,5,3,2.0,1.0,20.0,10.845941272791794,0,0,0,0,0,1,1,0,0,0,1
28627,29.0,4.5,1,0,0.0,1.0,20.0,3.0989710082120365,1,0,0,0,1,0,1,0,0,0,1
28628,31.0,4.1,2,1,1.0,1.0,38.0,12.552275755914396,0,0,0,0,0,1,1,0,1,0,0
28629,26.0,4.6,4,0,1.0,1.0,16.0,2.9761590211443525,0,1,0,0,1,0,1,0,0,0,1
28630,22.0,4.5,5,0,0.0,1.0,19.0,1.554893122541528,1,0,0,0,1,0,1,0,1,0,0
28631,33.0,4.1,3,3,1.0,1.0,44.0,12.438787521229942,0,0,0,0,0,1,1,0,1,0,0
28632,36.0,4.8,1,1,2.0,1.0,37.0,10.6253491555024,0,0,1,0,0,1,1,0,1,0,0
28633,37.0,4.9,3,3,2.0,0.0,39.0,4.647989333607506,0,0,1,0,1,0,1,0,1,0,0
28634,32.0,4.7,2,0,0.0,0.0,24.0,17.25937671693666,1,0,0,0,1,0,1,0,1,0,0
28635,21.0,4.8,5,2,0.0,1.0,27.0,6.071418934387288,1,0,0,0,1,0,1,0,1,0,0
28636,32.0,4.9,2,0,1.0,0.0,20.0,12.235472507946834,1,0,0,0,0,1,1,0,1,0,0
28637,39.0,4.7,3,0,0.0,0.0,23.0,4.707104052532131,0,0,1,0,1,0,1,0,1,0,0
28638,25.0,4.6,4,1,2.0,1.0,25.0,9.307995060573344,0,0,1,0,1,0,1,0,1,0,0
28639,29.0,4.5,1,3,2.0,0.0,47.0,20.03449196954483,1,0,0,0,0,1,0,1,1,0,0
28640,28.0,4.7,5,1,0.0,0.0,20.0,20.828106028653227,0,1,0,0,1,0,1,0,1,0,0
28641,27.0,4.0,4,0,0.0,1.0,21.0,8.942134373588834,1,0,0,0,1,0,1,0,0,0,1
28642,37.0,5.0,3,0,0.0,0.0,42.0,13.804833300940194,0,0,0,0,1,0,1,0,1,0,0
28643,33.0,4.7,0,0,2.0,0.0,25.0,19.730956081865795,1,0,0,0,1,0,1,0,0,0,1
28644,20.0,4.6,3,3,1.0,1.0,43.0,14.015050246591768,0,1,0,0,0,1,1,0,1,0,0
28645,26.0,4.8,1,1,2.0,1.0,29.0,12.057182695080286,0,1,0,0,0,1,1,0,1,0,0
28646,36.0,4.8,2,1,1.0,0.0,29.0,13.803724422616416,0,0,1,0,0,1,1,0,1,0,0
28647,29.0,4.6,1,0,2.0,1.0,28.0,14.121309628180253,1,0,0,0,0,1,1,0,1,0,0
28648,27.0,4.9,5,2,0.0,1.0,29.0,3.068176200916627,0,0,1,0,1,0,1,0,1,0,0
28649,24.0,4.8,5,3,0.0,1.0,24.0,9.307757372286968,0,1,0,0,1,0,1,0,0,0,1
28650,29.0,4.5,5,0,1.0,1.0,25.0,1.551405569120894,0,0,1,0,1,0,1,0,1,0,0
28651,25.0,5.0,1,3,1.0,1.0,28.0,8.782872563287754,0,0,1,0,1,0,1,0,1,0,0
28652,21.0,4.6,4,2,1.0,1.0,18.0,6.276138627413788,0,1,0,0,1,0,1,0,1,0,0
28653,34.0,4.8,2,0,0.0,1.0,28.0,13.993203381310742,0,1,0,0,1,0,1,0,1,0,0
28654,26.0,4.7,3,0,1.0,0.0,11.0,7.669593796336562,0,0,0,0,1,0,1,0,1,0,0
28655,23.0,4.6,0,0,0.0,1.0,18.0,1.510312629964539,0,0,0,0,1,0,1,0,1,0,0
28656,23.0,4.5,0,0,0.0,1.0,14.0,3.1380694073889375,1,0,0,0,1,0,1,0,0,0,1
28657,26.0,4.7,5,0,0.0,1.0,15.0,19.940435790617883,0,0,1,0,1,0,1,0,0,0,1
28658,27.0,4.1,2,0,0.0,1.0,17.0,9.308437783690072,0,0,0,0,1,0,1,0,1,0,0
28659,22.0,4.7,1,1,2.0,1.0,25.0,13.713373321116327,1,0,0,0,0,1,1,0,1,0,0
28660,39.0,4.4,5,3,0.0,2.0,43.0,12.393263757604263,0,1,0,0,1,0,1,0,1,0,0
28661,34.0,4.6,4,3,2.0,1.0,28.0,4.45970320370276,0,0,1,0,1,0,1,0,1,0,0
28662,28.0,4.8,5,1,1.0,1.0,26.0,8.942112986041561,1,0,0,0,1,0,1,0,1,0,0
28663,32.0,4.7,4,3,1.0,1.0,28.0,9.295128065715453,0,0,0,0,1,0,1,0,1,0,0
28664,33.0,4.9,4,0,1.0,1.0,27.0,1.5496929322394055,0,1,0,0,1,0,1,0,1,0,0
28665,38.0,4.7,0,1,2.0,0.0,23.0,4.5309284194843285,0,0,0,1,0,0,1,0,1,0,0
28666,26.0,4.6,2,1,1.0,0.0,21.0,7.636095878026081,1,0,0,0,0,1,1,0,0,0,1
28667,28.0,4.7,4,2,1.0,1.0,19.0,6.136519522327368,0,0,1,0,0,1,1,0,1,0,0
28668,32.0,4.6,3,3,0.0,0.0,40.0,13.804694329473275,0,0,0,0,1,0,1,0,1,0,0
28669,27.0,4.8,2,0,1.0,1.0,16.0,19.846613904419858,0,0,0,0,0,1,1,0,1,0,0
28670,28.0,4.1,5,0,0.0,1.0,24.0,3.0206687990832064,0,0,1,0,1,0,1,0,1,0,0
28671,37.0,4.8,0,3,1.0,0.0,15.0,9.414207472710384,0,0,0,0,0,1,1,0,1,0,0
28672,29.0,4.5,0,0,2.0,1.0,25.0,6.072107699343518,0,1,0,1,0,0,1,0,1,0,0
28673,28.0,4.8,5,1,1.0,1.0,28.0,20.211944745235332,0,1,0,0,1,0,1,0,1,0,0
28674,24.0,4.3,4,0,0.0,0.0,16.0,3.022905677192554,1,0,0,0,1,0,1,0,0,0,1
28675,28.0,4.5,4,0,1.0,0.0,14.0,13.591437788969875,0,0,1,0,0,1,1,0,1,0,0
28676,22.0,4.6,5,0,1.0,0.0,14.0,1.5072188473775159,0,0,1,0,0,1,1,0,1,0,0
28677,23.0,4.9,3,2,1.0,0.0,22.0,2.9762935496621195,1,0,0,0,0,1,1,0,1,0,0
28678,26.0,4.7,3,3,0.0,1.0,35.0,10.548588900483892,1,0,0,0,1,0,1,0,1,0,0
28679,28.0,4.8,1,0,0.0,1.0,18.0,1.5690347154047222,0,1,0,0,1,0,1,0,1,0,0
28680,39.0,4.7,5,1,0.0,1.0,25.0,6.205523126932415,0,0,0,0,1,0,1,0,1,0,0
28681,20.0,4.8,2,3,1.0,1.0,25.0,19.024912295020073,0,1,0,0,0,1,1,0,1,0,0
28682,20.0,4.8,1,1,0.0,1.0,31.0,12.410725803758483,0,0,0,0,1,0,1,0,1,0,0
28683,33.0,5.0,4,0,2.0,1.0,27.0,3.102770127437017,0,0,0,0,1,0,1,0,1,0,0
28684,39.0,4.0,1,3,1.0,2.0,35.0,19.939859774062796,0,0,1,0,1,0,1,0,1,0,0
28685,30.0,4.3,3,0,0.0,0.0,38.0,11.903799009959794,1,0,0,0,1,0,1,0,0,0,1
28686,35.0,4.7,0,1,2.0,1.0,26.0,10.689181764692147,0,0,1,0,1,0,1,0,1,0,0
28687,35.0,5.0,1,0,2.0,1.0,16.0,7.648257003090912,0,1,0,0,0,1,1,0,1,0,0
28688,25.0,4.6,3,3,0.0,2.0,37.0,16.612570757542944,0,1,0,0,1,0,1,0,1,0,0
28689,20.0,4.5,2,3,2.0,0.0,19.0,7.535984017442588,0,1,0,0,0,1,1,0,1,0,0
28690,27.0,4.5,4,0,2.0,0.0,15.0,1.4675104857300718,0,0,0,0,0,1,1,0,1,0,0
28691,39.0,4.6,5,1,0.0,3.0,48.0,13.944598794232533,1,0,0,0,1,0,0,1,1,0,0
28692,36.0,4.3,2,1,2.0,1.0,33.0,9.294981402880982,1,0,0,1,0,0,1,0,1,0,0
28693,22.0,4.8,1,0,2.0,0.0,11.0,1.5080343964450924,0,1,0,1,0,0,1,0,0,0,1
28694,33.0,5.0,0,3,0.0,1.0,32.0,12.339013286727344,1,0,0,0,1,0,1,0,1,0,0
28695,31.0,4.8,1,1,2.0,1.0,18.0,9.10788522511244,0,0,0,0,0,1,1,0,1,0,0
28696,28.0,4.9,3,1,0.0,1.0,34.0,17.102566789919496,0,0,1,0,1,0,1,0,1,0,0
28697,35.0,4.4,5,3,2.0,3.0,43.0,20.141430602265977,0,0,1,0,0,1,1,0,1,0,0
28698,20.0,4.5,2,1,1.0,0.0,20.0,16.610756501990146,1,0,0,0,0,1,1,0,1,0,0
28699,27.0,4.9,5,3,2.0,1.0,21.0,12.060748848928014,0,0,0,0,0,1,1,0,1,0,0
28700,33.0,4.9,4,1,0.0,2.0,42.0,10.416135922112648,0,1,0,0,1,0,1,0,1,0,0
28701,35.0,4.9,1,3,1.0,2.0,41.0,17.25937671693666,1,0,0,0,0,1,1,0,1,0,0
28702,30.0,5.0,3,3,1.0,1.0,41.0,16.87307303517571,0,1,0,0,0,1,1,0,1,0,0
28703,20.0,4.6,5,0,0.0,1.0,16.0,14.121309628180253,1,0,0,0,1,0,1,0,1,0,0
28704,33.0,4.8,4,0,1.0,0.0,21.0,12.552275755914396,0,1,0,0,1,0,1,0,1,0,0
28705,37.0,4.2,1,2,1.0,1.0,38.0,6.041577354033813,0,1,0,0,1,0,1,0,1,0,0
28706,31.0,4.8,0,0,0.0,1.0,29.0,1.5073263645082942,0,0,0,0,1,0,1,0,1,0,0
28707,25.0,5.0,5,0,2.0,0.0,11.0,3.0591830211678976,1,0,0,0,0,1,1,0,0,0,1
28708,20.0,4.8,4,2,1.0,1.0,22.0,1.5125333715633646,0,1,0,0,0,1,1,0,1,0,0
28709,21.0,4.6,3,0,2.0,0.0,10.0,1.512534552272814,1,0,0,0,0,1,1,0,0,0,1
28710,37.0,4.8,4,1,2.0,1.0,31.0,9.074511964797063,1,0,0,0,0,1,1,0,1,0,0
28711,33.0,4.0,3,3,2.0,0.0,37.0,9.329319358662003,0,0,0,0,0,1,1,0,0,0,1
28712,26.0,4.6,3,1,0.0,1.0,20.0,6.118688736553391,1,0,0,0,1,0,1,0,1,0,0
28713,28.0,4.9,5,2,1.0,1.0,27.0,6.041213866594667,0,1,0,0,1,0,1,0,1,0,0
28714,34.0,4.6,0,1,1.0,0.0,19.0,12.14306863645734,1,0,0,0,0,1,1,0,1,0,0
28715,29.0,4.7,5,0,2.0,1.0,14.0,1.5179864245411616,0,1,0,1,0,0,1,0,0,0,1
28716,29.0,4.5,5,0,2.0,0.0,14.0,4.5538529705030415,1,0,0,1,0,0,1,0,0,0,1
28717,23.0,4.5,4,0,1.0,1.0,17.0,10.574953229197801,0,0,0,0,1,0,1,0,1,0,0
28718,29.0,4.9,4,0,2.0,1.0,12.0,3.054566519402013,0,0,1,0,0,1,1,0,1,0,0
28719,22.0,4.6,3,3,2.0,1.0,30.0,19.630567401615682,0,0,1,0,1,0,1,0,1,0,0
28720,33.0,4.7,3,1,1.0,0.0,15.0,4.531317330937984,0,1,0,0,1,0,1,0,1,0,0
28721,22.0,4.6,2,3,2.0,1.0,21.0,9.142728200060398,0,0,1,0,0,1,1,0,1,0,0
28722,33.0,4.5,2,0,2.0,0.0,24.0,16.872623278516077,0,0,1,0,1,0,1,0,1,0,0
28723,22.0,4.8,3,1,0.0,1.0,39.0,14.121309628180253,0,0,1,0,1,0,1,0,1,0,0
28724,35.0,4.8,2,3,1.0,0.0,27.0,4.554150979429106,0,1,0,0,1,0,1,0,1,0,0
28725,20.0,4.9,4,3,0.0,0.0,33.0,13.946200129119886,0,0,0,0,1,0,1,0,1,0,0
28726,35.0,4.4,4,1,2.0,0.0,31.0,8.942407826668843,0,1,0,0,0,1,1,0,1,0,0
28727,26.0,4.8,0,3,1.0,1.0,23.0,10.7066902091211,0,1,0,0,1,0,1,0,1,0,0
28728,32.0,4.8,4,0,2.0,0.0,23.0,1.5690347154047222,0,0,0,0,0,1,1,0,1,0,0
28729,36.0,4.7,3,2,2.0,1.0,29.0,1.4905765392362516,0,0,0,1,0,0,1,0,1,0,0
